Type,Interactions,Allergies,Review,Use,Drug,Indication,AvoidUse,Sides,Condition
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.","(DO NOT USE, NOT SCREENED) BLUE DYE  PRUSSIAN BLUE",Be the first to review it,Consult your pharmacist.,Radiogardase oral, label,"Decreased Motility Function of Stomach or Intestines, Abnormal Heart Rhythm, Incomplete or Infrequent Bowel Movements, Low Amount of Potassium in the Blood",Consult your pharmacist.,Poisoning by Cesium Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.","(DO NOT USE, NOT SCREENED) BLUE DYE  PRUSSIAN BLUE",Be the first to review it,Consult your pharmacist.,Prussian blue oral, label,"Decreased Motility Function of Stomach or Intestines, Abnormal Heart Rhythm, Incomplete or Infrequent Bowel Movements, Low Amount of Potassium in the Blood",Consult your pharmacist.,Poisoning by Cesium Radiation
 otc,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use.", ,2  User Reviews        ,"This  medication  is used to treat  head lice , tiny insects that infest and irritate your scalp.  Permethrin  is also used to help avoid infestation in people who have close contact with someone who has head lice. It belongs to a class of drugs known as  pyrethrins . Permethrin works by paralyzing and killing  lice  and their eggs (nits).",Nix Creme Rinse topical, label,Bronchospasm,"Scalp irritation, including  itching , swelling, or redness may occur with head lice and temporarily worsen after treatment with permethrin. Mild burning, stinging, tingling, or numbness may also occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Prevention of Lice Infestation
 otc,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use.", ,3  User Reviews        ,"This  medication  is used to treat  head lice , tiny insects that infest and irritate your scalp.  Permethrin  is also used to help avoid infestation in people who have close contact with someone who has head lice. It belongs to a class of drugs known as  pyrethrins . Permethrin works by paralyzing and killing  lice  and their eggs (nits).",Lice Treatment (permethrin) topical, label,Bronchospasm,"Scalp irritation, including  itching , swelling, or redness may occur with head lice and temporarily worsen after treatment with permethrin. Mild burning, stinging, tingling, or numbness may also occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Prevention of Lice Infestation
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: ACE inhibitors (e.g., captopril, lisinopril), angiotensin receptor blockers (ARBs such as losartan, valsartan), certain ""water pills"" (potassium-sparing diuretics such as amiloride, spironolactone, triamterene), drospirenone, eplerenone, lithium, drugs that contain potassium (e.g., supplements such as potassium chloride).",IODINE AND IODIDE CONTAINING PRODUCTS  POTASSIUM,1  User Reviews        ,"This  medication  contains iodine and  potassium  iodide. It is used along with antithyroid medicines to prepare the  thyroid  gland for surgical removal and to treat certain  overactive thyroid  conditions (hyperthyroidism,  thyroid  storm). It works by shrinking the size of the  thyroid  gland and by decreasing the amount of thyroid hormones the body makes.",Strong Iodine oral, label,"Urticarial Vasculitis, Bronchitis, Kidney Disease, Chronic Inflammatory Skin Disease Marked by Blisters, Pregnancy, TB involving the lungs, active tuberculosis, A Progressive Disease of the Thyroid Gland, goiter, High Amount of Potassium in the Blood","Nausea ,  vomiting ,  stomach  ache,  diarrhea ,  metallic taste  in the  mouth , fever,  headache ,  runny nose ,  sneezing , or  acne  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Protection of the Thyroid Gland from Radiation
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: ACE inhibitors (e.g., captopril, lisinopril), angiotensin receptor blockers (ARBs such as losartan, valsartan), certain ""water pills"" (potassium-sparing diuretics such as amiloride, spironolactone, triamterene), drospirenone, eplerenone, lithium, drugs that contain potassium (e.g., supplements such as potassium chloride).",IODINE AND IODIDE CONTAINING PRODUCTS  POTASSIUM,3  User Reviews        ,"This  medication  contains iodine and  potassium  iodide. It is used along with antithyroid medicines to prepare the  thyroid  gland for surgical removal and to treat certain  overactive thyroid  conditions (hyperthyroidism,  thyroid  storm). It works by shrinking the size of the  thyroid  gland and by decreasing the amount of thyroid hormones the body makes.",Lugols oral, label,"Urticarial Vasculitis, Bronchitis, Kidney Disease, Chronic Inflammatory Skin Disease Marked by Blisters, Pregnancy, TB involving the lungs, active tuberculosis, A Progressive Disease of the Thyroid Gland, goiter, High Amount of Potassium in the Blood","Nausea ,  vomiting ,  stomach  ache,  diarrhea ,  metallic taste  in the  mouth , fever,  headache ,  runny nose ,  sneezing , or  acne  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Protection of the Thyroid Gland from Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",PENTETIC ACID,Be the first to review it,Consult your pharmacist.,Ca-DTPA intravenous, label,"Lack in Minerals, A Mother who is Producing Milk and Breastfeeding, Deficiency of Zinc, Iron Metabolism Disorder causing Increased Iron Storage, Low Amount of Magnesium in the Blood",Consult your pharmacist.,Poisoning by Curium Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",PENTETIC ACID,Be the first to review it,Consult your pharmacist.,pentetate calcium trisodium intravenous, label,"Lack in Minerals, A Mother who is Producing Milk and Breastfeeding, Deficiency of Zinc, Iron Metabolism Disorder causing Increased Iron Storage, Low Amount of Magnesium in the Blood",Consult your pharmacist.,Poisoning by Curium Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",ZINC  PENTETIC ACID,Be the first to review it,Consult your pharmacist.,pentetate zinc trisodium intravenous, label,"Lack in Minerals, A Mother who is Producing Milk and Breastfeeding, Low Amount of Magnesium in the Blood",Consult your pharmacist.,Poisoning by Curium Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",ZINC  PENTETIC ACID,1  User Reviews        ,Consult your pharmacist.,Zn-DTPA intravenous, label,"Lack in Minerals, A Mother who is Producing Milk and Breastfeeding, Low Amount of Magnesium in the Blood",Consult your pharmacist.,Poisoning by Curium Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG)  CHOLINESTERASE INHIBITOR(CARBAMATE),Be the first to review it,Consult your pharmacist.,physostigmine injection, label,"Parkinson Symptoms, Epileptic Seizure, Nerve Function Blockage that Affects Normal Muscle Action, Slow Heartbeat, Disease of the Heart and Blood Vessels, Asthma, Stomach or Intestine Blockage, Urinary Tract Blockage, Gangrene, Diabetes",Consult your pharmacist.,Poisoning caused by Anticholinergic Medication
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: ACE inhibitors (e.g., captopril, lisinopril), angiotensin receptor blockers (ARBs such as losartan, valsartan), certain ""water pills"" (potassium-sparing diuretics such as amiloride, spironolactone, triamterene), drospirenone, eplerenone, lithium, drugs that contain potassium (e.g., supplements such as potassium chloride).",IODINE AND IODIDE CONTAINING PRODUCTS  POTASSIUM,3  User Reviews        ,"This  medication  contains iodine and  potassium  iodide. It is used along with antithyroid medicines to prepare the  thyroid  gland for surgical removal and to treat certain  overactive thyroid  conditions (hyperthyroidism,  thyroid  storm). It works by shrinking the size of the  thyroid  gland and by decreasing the amount of thyroid hormones the body makes.",iodine strong (Lugols) oral, label,"Urticarial Vasculitis, Bronchitis, Kidney Disease, Chronic Inflammatory Skin Disease Marked by Blisters, Pregnancy, TB involving the lungs, active tuberculosis, A Progressive Disease of the Thyroid Gland, goiter, High Amount of Potassium in the Blood","Nausea ,  vomiting ,  stomach  ache,  diarrhea ,  metallic taste  in the  mouth , fever,  headache ,  runny nose ,  sneezing , or  acne  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Protection of the Thyroid Gland from Radiation
 rxotc,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: ACE inhibitors (e.g., captopril, lisinopril), angiotensin receptor blockers (ARBs such as losartan, valsartan), certain ""water pills"" (potassium-sparing diuretics such as amiloride, spironolactone, triamterene), drospirenone, eplerenone, lithium, potassium-containing drugs (e.g., supplements such as potassium chloride).",IODINE AND IODIDE CONTAINING PRODUCTS  POTASSIUM,4  User Reviews        ,"Potassium  iodide is used to loosen and break up mucus in the airways. This helps you  cough  up the mucus so you can breathe more easily if you have long-term  lung  problems (e.g.,  asthma ,  chronic bronchitis ,  emphysema ). This  medication  is known as an expectorant.",potassium iodide oral, label,"Urticarial Vasculitis, Bronchitis, Kidney Disease, Chronic Inflammatory Skin Disease Marked by Blisters, Pregnancy, active tuberculosis, A Progressive Disease of the Thyroid Gland, goiter, High Amount of Potassium in the Blood","Nausea ,  vomiting ,  stomach  ache,  diarrhea ,  metallic taste  in the  mouth , fever,  headache , or  acne  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Protection of the Thyroid Gland from Radiation
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: ACE inhibitors (e.g., captopril, lisinopril), angiotensin receptor blockers (ARBs such as losartan, valsartan), certain ""water pills"" (potassium-sparing diuretics such as amiloride, spironolactone, triamterene), drospirenone, eplerenone, lithium, potassium-containing drugs (e.g., supplements such as potassium chloride).",IODINE AND IODIDE CONTAINING PRODUCTS  POTASSIUM,8  User Reviews        ,"Potassium  iodide is used to loosen and break up mucus in the airways. This helps you  cough  up the mucus so you can breathe more easily if you have long-term  lung  problems (e.g.,  asthma ,  chronic bronchitis ,  emphysema ). This  medication  is known as an expectorant.",SSKI oral, label,"Urticarial Vasculitis, Bronchitis, Kidney Disease, Chronic Inflammatory Skin Disease Marked by Blisters, Pregnancy, active tuberculosis, A Progressive Disease of the Thyroid Gland, goiter, High Amount of Potassium in the Blood","Nausea ,  vomiting ,  stomach  ache,  diarrhea ,  metallic taste  in the  mouth , fever,  headache , or  acne  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Protection of the Thyroid Gland from Radiation
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.", ,1  User Reviews        ,Consult your pharmacist.,Cortrosyn injection, label,CORTICOTROPIN,Consult your pharmacist.,Problem with Adrenal Gland
 rx,"Some products that may interact with this vaccine include: corticosteroids taken by  mouth  or given by injection (such as dexamethasone), drugs that weaken the immune system (such as  azathioprine ,  cyclosporine ,  cancer   chemotherapy ).",PERTUSSIS VACCINES  POLIO VIRUS VACCINES  TETANUS VACCINES & TOXOID  DIPHTHERIA TOXIN PREPARATIONS,Be the first to review it,"This  medication  is a combination of  vaccines  against diphtheria,  tetanus  (lockjaw),  pertussis  ( whooping cough ), and  polio . Vaccination is the best way to protect against these life-threatening infections.  Vaccines  work by causing the body to produce its own protection (antibodies).",Pentacel DTaP-IPV Component (PF) intramuscular, label,"Uncontrolled Epilepsy, Disorder of the Brain, Guillain-Barre Syndrome, Seizures associated with Fever, Body Temperature More Than 101 Degrees F, Brief Muscle Spasms in an Infant","Pain/swelling/redness at the injection site may occur. Mild fever, drowsiness, tiredness,  headache ,  nausea , and loss of appetite may also occur. If any of these effects persist or worsen, tell the health care professional promptly. Consult the health care professional about the temporary use of  acetaminophen  to treat pain and fever due to this vaccine.",Poliomyelitis Vaccination
 otc,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.","(DO NOT USE, NOT SCREENED) SORBITOL",Be the first to review it,Consult your pharmacist.,Insta-Char-Sorbitol oral, label,"Stomach or Intestine Blockage, Bleeding of the Stomach or Intestines, Absence of Bowel Sounds, Decreased Blood Volume, A Rupture in the Wall of the Stomach or Intestine",Consult your pharmacist.,Poisoning from Swallowed Unknown Substance
 otc,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.", ,Be the first to review it,Consult your pharmacist.,EZ Char oral, label,"Stomach or Intestine Blockage, Bleeding of the Stomach or Intestines, Absence of Bowel Sounds, Decreased Blood Volume, A Rupture in the Wall of the Stomach or Intestine",Consult your pharmacist.,Poisoning from Swallowed Unknown Substance
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",DIGOXIN IMMUNE FAB,Be the first to review it,Consult your pharmacist.,DigiFab intravenous, label,Severe Renal Impairment,Consult your pharmacist.,Poisoning by the Heart Medication Digitalis
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",DIGOXIN IMMUNE FAB,Be the first to review it,Consult your pharmacist.,digoxin immune fab intravenous, label,Severe Renal Impairment,Consult your pharmacist.,Poisoning by the Heart Medication Digitalis
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",BELLADONNA ALKALOIDS,Be the first to review it,Consult your pharmacist.,Levsin injection, label,"Autonomic Neuropathy, Myasthenia Gravis, Increased Pressure in Eyes, High Blood Pressure, Disease of the Arteries of the Heart, Abnormal Heart Rhythm, Chronic Heart Failure, Failure of Esophageal Sphincter to Relax, Condition in which Stomach Acid is Pushed Into the Esophagus, Narrowing of Opening Between Stomach and Small Intestine, Hiatal Hernia, Severe Ulcerative Colitis, Toxic Megacolon, Paralysis of the Intestines, Atony of Colon, Kidney Disease, Blockage of Urinary Bladder, Enlarged Prostate, Body Temperature More Than 101 Degrees F, Shock caused by a Decrease in Blood Volume, overactive thyroid gland",Consult your pharmacist.,Poisoning caused by Anticholinesterase Medication
 rx,Some of the products that may interact with this drug include: prochlorperazine.,DEFEROXAMINE,1  User Reviews        ,"This  medication  is used along with other treatments (such as causing  vomiting  with syrup of ipecac,  stomach  pumping) to treat sudden iron poisoning. It is most effective when given as soon as possible after the iron was eaten. This medication can also be used to help get rid of iron in patients with high iron levels due to many  blood  transfusions.  Deferoxamine  is an iron-binding agent that belongs to a class of drugs known as heavy metal antagonists. It works by helping the  kidneys  and  gallbladder  get rid of the extra iron.",Desferal injection, label,"Absence of Urine Formation, Cataracts, Problems with Eyesight, Sudden Blindness and Pain Upon Moving the Eye, Ringing in the Ears, Hearing Loss, Severe Renal Impairment, Seizures, Aluminum Poisoning, A Mother who is Producing Milk and Breastfeeding, An Infection caused by the Fungus Zygomycetes","Pain and swelling at the injection site or blurred  vision  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Poisoning by a Medication or Other Substances Containing Iron
 rx,"Some products that may interact with this drug include: aromatase inhibitors (such as anastrozole, exemestane, letrozole), fulvestrant, ospemifene, raloxifene, tamoxifen, toremifene, tranexamic acid, a certain combination product used to treat chronic hepatitic C (ombitasvir/paritaprevir/ritonavir/dasabuvir).",ESTROGENS  PROGESTINS,1  User Reviews        ,"This medication contains 2 female hormones: an estrogen (such as conjugated estrogen,  estradiol ) and a progestin (such as  medroxyprogesterone ,  norethindrone ,  norgestimate ). It is used by women to help reduce  symptoms of menopause  (such as  hot flashes ,  vaginal dryness ). These symptoms are caused by the body making less estrogen. The progestin in this medication helps to reduce the risk of  cancer  of the uterus which can be caused by using estrogen. Women who have had their uterus removed do not need the progestin and therefore should not use this combination medication.",Mimvey Lo oral, label,"Depression, Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Poor Vision, Optic Disk Edema, Increased Cardiovascular Event Risk, Protein C Deficiency Disease, High Blood Pressure, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Chronic Heart Failure, Stroke, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in Vein, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Disease of the Gallbladder, Kidney Disease, Lump in the Breast, Systemic Lupus Erythematosus, Recent Operation, Visible Water Retention, Bedridden Patient or One Unable to Move Around Freely, Pregnancy, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, Diabetes, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Fats in the Blood, High Amount of Calcium in the Blood, Water Retention, Porphyria, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Overweight, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease",See also Warning section.,Post-Menopausal Osteoporosis Prevention
 rx,"Your doctor or pharmacist may already be aware of any possible drug interactions and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with your doctor or pharmacist first.",PROGESTINS  ESTROGENS,Be the first to review it,"This medication is used to reduce  menopause symptoms . It helps reduce episodes of flushing and  sweating  of the upper body and face, commonly called  hot flashes . It also helps treat dryness,  itching , and burning around the  vagina . These symptoms occur when a woman's body no longer makes the usual amount of female hormone (estrogen). This medication is a combination of 2 types of female hormones: an estrogen ( estradiol ) and a progestin (drospirenone). A progestin is added to estrogen replacement therapy to reduce the risk of  cancer  of the uterus. A woman who has had her uterus removed does not need progestin and should not be treated with this combination medication.",drospirenone-estradiol oral, label,"Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Optic Disk Edema, Increased Cardiovascular Event Risk, Protein C Deficiency Disease, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Stroke, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Disease of the Gallbladder, Lump in the Breast, Systemic Lupus Erythematosus, Recent Operation, Visible Water Retention, Bedridden Patient or One Unable to Move Around Freely, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Calcium in the Blood, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease","Dizziness , lightheadedness,  headache ,  stomach  upset,  bloating , irritability, changes in  sleep  patterns,  nausea ,  weight  changes, increased/decreased interest in  sex , change in  vaginal discharge , or  breast  tenderness may occur. If any of these persist or worsen, tell your doctor promptly.",Post-Menopausal Osteoporosis Prevention
 otc,"Before using this product, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use.",PIPERONYL BUTOXIDE   PYRETHRINS,Be the first to review it,"This  medication  is used to treat lice, which are tiny insects that can infest and irritate the scalp ( head lice ), the pubic area (crabs), or the body. This medication works by paralyzing and killing lice.",piper.but-pyrethrins-permethrn topical, label,Bronchospasm,"Skin  irritation may occur. If this effect persists or worsens, tell your doctor or pharmacist promptly.",Presence of Pubic Lice
 rx,"Some products that may interact with this drug include: aromatase inhibitors (such as anastrozole, exemestane, letrozole), fulvestrant, ospemifene, raloxifene, tamoxifen, toremifene, tranexamic acid, a certain combination product used to treat chronic hepatitic C (ombitasvir/paritaprevir/ritonavir/dasabuvir).",ESTROGENS  PROGESTINS,1  User Reviews        ,"This medication contains 2 female hormones: an estrogen (such as conjugated estrogen,  estradiol ) and a progestin (such as  medroxyprogesterone ,  norethindrone ,  norgestimate ). It is used by women to help reduce  symptoms of menopause  (such as  hot flashes ,  vaginal dryness ). These symptoms are caused by the body making less estrogen. The progestin in this medication helps to reduce the risk of  cancer  of the uterus which can be caused by using estrogen. Women who have had their uterus removed do not need the progestin and therefore should not use this combination medication.",estradiol-norgestimate oral, label,"Depression, Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Poor Vision, Optic Disk Edema, Increased Cardiovascular Event Risk, Neoplasm of Liver, Protein C Deficiency Disease, High Blood Pressure, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Stroke, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in Vein, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Disease of the Gallbladder, Lump in the Breast, Systemic Lupus Erythematosus, Recent Operation, Visible Water Retention, Bedridden Patient or One Unable to Move Around Freely, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, Diabetes, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Fats in the Blood, High Amount of Calcium in the Blood, Water Retention, Porphyria, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Overweight, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease",See also Warning section.,Post-Menopausal Osteoporosis Prevention
 rx,"Some products that may interact with this drug include: aromatase inhibitors (such as anastrozole, exemestane, letrozole), fulvestrant, ospemifene, raloxifene, tamoxifen, toremifene, tranexamic acid, a certain combination product used to treat chronic hepatitic C (ombitasvir/paritaprevir/ritonavir/dasabuvir).",ESTROGENS  PROGESTINS,1  User Reviews        ,"This medication contains 2 female hormones: an estrogen (such as conjugated estrogen,  estradiol ) and a progestin (such as  medroxyprogesterone ,  norethindrone ,  norgestimate ). It is used by women to help reduce  symptoms of menopause  (such as  hot flashes ,  vaginal dryness ). These symptoms are caused by the body making less estrogen. The progestin in this medication helps to reduce the risk of  cancer  of the uterus which can be caused by using estrogen. Women who have had their uterus removed do not need the progestin and therefore should not use this combination medication.",conj estrogen-medroxyprogesterone oral, label,"Depression, Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Optic Disk Edema, Increased Cardiovascular Event Risk, Protein C Deficiency Disease, High Blood Pressure, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Stroke, Any Disorder of the Blood Vessels of the Brain, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in Vein, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Severe Liver Disease, Disease of the Gallbladder, Presence of Nodules in the Breast, Lump in the Breast, Systemic Lupus Erythematosus, Osteoporosis, Decreased Calcification or Density of Bone, Recent Operation, Visible Water Retention, Weight Gain, Bedridden Patient or One Unable to Move Around Freely, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, Diabetes, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Fats in the Blood, High Amount of Calcium in the Blood, Water Retention, Porphyria, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease",See also Warning section.,Post-Menopausal Osteoporosis Prevention
 rx,"Some products that may interact with this drug include: aromatase inhibitors (such as anastrozole, exemestane, letrozole), fulvestrant, ospemifene, raloxifene, tamoxifen, toremifene, tranexamic acid.",ESTROGENS  PROGESTINS,2  User Reviews        ,This medication contains 2 female hormones: an estrogen ( estradiol ) and a progestin ( levonorgestrel ). It is used by women to help reduce a certain symptom of  menopause  ( hot flashes ).  Symptoms of menopause  are caused by the body making less estrogen. The progestin in this medication helps to reduce the risk of  cancer  of the uterus which can be caused by using estrogen. Women who have had their uterus removed do not need the progestin and therefore should not use this combination medication.,estradiol-levonorgestrel transdermal, label,"Depression, Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Poor Vision, Optic Disk Edema, Increased Cardiovascular Event Risk, Neoplasm of Liver, Protein C Deficiency Disease, High Blood Pressure, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Stroke, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in Vein, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Disease of the Gallbladder, Lump in the Breast, Systemic Lupus Erythematosus, Recent Operation, Visible Water Retention, Bedridden Patient or One Unable to Move Around Freely, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, Diabetes, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Fats in the Blood, High Amount of Calcium in the Blood, Water Retention, Porphyria, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Overweight, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease",See also Warning section.,Post-Menopausal Osteoporosis Prevention
 rx,"Some products that may interact with this drug include: aromatase inhibitors (such as anastrozole, exemestane, letrozole), fulvestrant, ospemifene, raloxifene, tamoxifen, toremifene, tranexamic acid, a certain combination product used to treat chronic hepatitic C (ombitasvir/paritaprevir/ritonavir/dasabuvir).",ESTROGENS  PROGESTINS,3  User Reviews        ,"This medication contains 2 female hormones: an estrogen (such as conjugated estrogen,  estradiol ) and a progestin (such as  medroxyprogesterone ,  norethindrone ,  norgestimate ). It is used by women to help reduce  symptoms of menopause  (such as  hot flashes ,  vaginal dryness ). These symptoms are caused by the body making less estrogen. The progestin in this medication helps to reduce the risk of  cancer  of the uterus which can be caused by using estrogen. Women who have had their uterus removed do not need the progestin and therefore should not use this combination medication.",Prefest oral, label,"Depression, Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Poor Vision, Optic Disk Edema, Increased Cardiovascular Event Risk, Neoplasm of Liver, Protein C Deficiency Disease, High Blood Pressure, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Stroke, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in Vein, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Disease of the Gallbladder, Lump in the Breast, Systemic Lupus Erythematosus, Recent Operation, Visible Water Retention, Bedridden Patient or One Unable to Move Around Freely, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, Diabetes, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Fats in the Blood, High Amount of Calcium in the Blood, Water Retention, Porphyria, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Overweight, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease",See also Warning section.,Post-Menopausal Osteoporosis Prevention
