URL,Review,Drug,Indication,Type,Condition
http://www.webmd.com/drugs/drug-168782-pediatric+multivitamin+combination+no101+oral,Be the first to review it,pediatric multivitamin combination no.101 oral, label, otc,
http://www.webmd.com/drugs/drug-168965-multivitamin+and+minerals+no49-iron-folic+acid+oral,Be the first to review it,multivitamin and minerals no.49-iron-folic acid oral, label, otc,
http://www.webmd.com/drugs/drug-168988-Protect+Plus+NF+oral,Be the first to review it,Protect Plus NF oral, label, otc,
http://www.webmd.com/drugs/drug-169107-Womens+Daily+Gummies+oral,Be the first to review it,Womens Daily Gummies oral, label, otc,
http://www.webmd.com/drugs/drug-169359-pediatric+multivitamin+no108-iron+fumarate-fluoride+oral,Be the first to review it,pediatric multivitamin no.108-iron fumarate-fluoride oral, label, rx,
http://www.webmd.com/drugs/drug-169383-TexaVite+LQ+oral,Be the first to review it,TexaVite LQ oral, label, rx,
http://www.webmd.com/drugs/drug-169398-pediatric+multivitamin+combination+no111+oral,Be the first to review it,pediatric multivitamin combination no.111 oral, label, otc,
http://www.webmd.com/drugs/drug-169401-pediatric+multivitamin+comb+no28+with+iron+oral,Be the first to review it,pediatric multivitamin comb no.28 with iron oral, label, otc,
http://www.webmd.com/drugs/drug-169419-Hair+Formula+oral,Be the first to review it,Hair Formula oral, label, otc,
http://www.webmd.com/drugs/drug-169445-Men%27s+Daily+Gummies+oral,Be the first to review it,Men's Daily Gummies oral, label, otc,
http://www.webmd.com/drugs/drug-169455-Kids%27+Gummy+oral,Be the first to review it,Kids' Gummy oral, label, otc,
http://www.webmd.com/drugs/drug-169502-pediatric+multivitamin+no114-iron+fumarate+oral,Be the first to review it,pediatric multivitamin no.114-iron fumarate oral, label, otc,
http://www.webmd.com/drugs/drug-169535-Ortho+D+oral,Be the first to review it,Ortho D oral, label, rx,
http://www.webmd.com/drugs/drug-169541-multivitamin-ferrous+sulfate+oral,Be the first to review it,multivitamin-ferrous sulfate oral, label, otc,
http://www.webmd.com/drugs/drug-169552-One+Daily+Multivitamin+with+Iron+oral,Be the first to review it,One Daily Multivitamin with Iron oral, label, otc,
http://www.webmd.com/drugs/drug-169588-Virt-Gard+oral,Be the first to review it,Virt-Gard oral, label, rx,
http://www.webmd.com/drugs/drug-169705-VP-Vite+Rx+oral,Be the first to review it,VP-Vite Rx oral, label, rx,
http://www.webmd.com/drugs/drug-169859-iron+bisglycin%2cpolysaccharide-B12-biotin-magnesium-zinc+oral,Be the first to review it,"iron bisglycin,polysaccharide-B12-biotin-magnesium-zinc oral", label, otc,
http://www.webmd.com/drugs/drug-169868-iron+bisglycinate%2cpolysacchard+complex-B12-zinc+sulfate+oral,Be the first to review it,"iron bisglycinate,polysacchard complex-B12-zinc sulfate oral", label, otc,
http://www.webmd.com/drugs/drug-10902-vitamin+A+palmitate+oral,2  User Reviews        ,vitamin A palmitate oral, label, otc,
http://www.webmd.com/drugs/drug-169915-MaxFe+Drops+oral,Be the first to review it,MaxFe Drops oral, label, otc,
http://www.webmd.com/drugs/drug-1259-vitamin+A+oral,Be the first to review it,vitamin A oral, label, otc,
http://www.webmd.com/drugs/drug-11118-Aquasol+A+intramuscular,Be the first to review it,Aquasol A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-92780-vitamin+A+palmitate+intramuscular,Be the first to review it,vitamin A palmitate intramuscular, label, rx,
http://www.webmd.com/drugs/drug-169953-pediatric+multivitamin+combination+no118+oral,Be the first to review it,pediatric multivitamin combination no.118 oral, label, otc,
http://www.webmd.com/drugs/drug-169960-multivitamin+with+minerals+combination+no55+oral,Be the first to review it,multivitamin with minerals combination no.55 oral, label, otc,
http://www.webmd.com/drugs/drug-169963-Centrum+Flavor+Burst+Kids+oral,Be the first to review it,Centrum Flavor Burst Kids oral, label, otc,
http://www.webmd.com/drugs/drug-169968-pediatric+multivitamin+combination+no119+oral,Be the first to review it,pediatric multivitamin combination no.119 oral, label, otc,
http://www.webmd.com/drugs/drug-169979-pediatric+multivitamin+combination+no120+oral,Be the first to review it,pediatric multivitamin combination no.120 oral, label, otc,
http://www.webmd.com/drugs/drug-169995-Tropical+Liquid+Nutrition+oral,Be the first to review it,Tropical Liquid Nutrition oral, label, otc,
http://www.webmd.com/drugs/drug-170019-Centrum+Flavor+Burst+Adult+oral,Be the first to review it,Centrum Flavor Burst Adult oral, label, otc,
http://www.webmd.com/drugs/drug-170118-MaxFe+oral,Be the first to review it,MaxFe oral, label, otc,
http://www.webmd.com/drugs/drug-170120-Zavara+oral,Be the first to review it,Zavara oral, label, rx,
http://www.webmd.com/drugs/drug-170146-multivitamin+with+mineral+no52-folic+acid-vit+K-co+Q10+oral,Be the first to review it,multivitamin with mineral no.52-folic acid-vit K-co Q10 oral, label, otc,
http://www.webmd.com/drugs/drug-170191-Super+B+Maxi+Complex+oral,Be the first to review it,Super B Maxi Complex oral, label, otc,
http://www.webmd.com/drugs/drug-170199-vitamin+A-vitamin+C-vitamin+D3-vit+E-omega-3-ala-dha+oral,Be the first to review it,vitamin A-vitamin C-vitamin D3-vit E-omega-3-ala-dha oral, label, otc,
http://www.webmd.com/drugs/drug-170320-Child%27s+Omega-3+DHA+Multivitamin+oral,Be the first to review it,Child's Omega-3 DHA Multivitamin oral, label, otc,
http://www.webmd.com/drugs/drug-170343-DermacinRx+PureFolix+oral,Be the first to review it,DermacinRx PureFolix oral, label, rx,
http://www.webmd.com/drugs/drug-170415-Av-Vite+FB+oral,Be the first to review it,Av-Vite FB oral, label, rx,
http://www.webmd.com/drugs/drug-170460-pediatric+multivitamin+combination+no127+oral,Be the first to review it,pediatric multivitamin combination no.127 oral, label, otc,
http://www.webmd.com/drugs/drug-170478-Emergen-C+Kidz+oral,Be the first to review it,Emergen-C Kidz oral, label, otc,
http://www.webmd.com/drugs/drug-170482-Complete+Women+oral,Be the first to review it,Complete Women oral, label, otc,
http://www.webmd.com/drugs/drug-170505-Women%27s+Multivitamin+with+Biotin+oral,Be the first to review it,Women's Multivitamin with Biotin oral, label, otc,
http://www.webmd.com/drugs/drug-170534-vitamins+B1-B2-B6-folic+acid-mecobalamin+oral,Be the first to review it,vitamins B1-B2-B6-folic acid-mecobalamin oral, label, rx,
http://www.webmd.com/drugs/drug-170552-Av-Vite+FB+Forte+oral,Be the first to review it,Av-Vite FB Forte oral, label, rx,
http://www.webmd.com/drugs/drug-170554-Methaver+oral,Be the first to review it,Methaver oral, label, rx,
http://www.webmd.com/drugs/drug-170604-multivitamin+with+minerals+no53-folic+acid-vit+K-coQ10+oral,Be the first to review it,multivitamin with minerals no.53-folic acid-vit K-coQ10 oral, label, otc,
http://www.webmd.com/drugs/drug-170609-vitamin+A-vitamin+D3-vitamin+E-vitamin+K+oral,Be the first to review it,vitamin A-vitamin D3-vitamin E-vitamin K oral, label, otc,
http://www.webmd.com/drugs/drug-170614-DEKAs+Plus+folic+acid+oral,Be the first to review it,DEKAs Plus (folic acid) oral, label, otc,
http://www.webmd.com/drugs/drug-170618-DEKAs+Essential+oral,Be the first to review it,DEKAs Essential oral, label, otc,
http://www.webmd.com/drugs/drug-170622-pediatric+multivitamin+combination+no128-vitamin+K+oral,Be the first to review it,pediatric multivitamin combination no.128-vitamin K oral, label, otc,
http://www.webmd.com/drugs/drug-170634-DEKAs+Plus+Liquid+oral,Be the first to review it,DEKAs Plus Liquid oral, label, otc,
http://www.webmd.com/drugs/drug-170638-Elfolate+Plus+oral,Be the first to review it,Elfolate Plus oral, label, otc,
http://www.webmd.com/drugs/drug-170651-pediatric+multivitamin+combination+no121+oral,Be the first to review it,pediatric multivitamin combination no.121 oral, label, otc,
http://www.webmd.com/drugs/drug-170665-One+Daily+Women+50+PlusVit+K+oral,Be the first to review it,One Daily Women 50 Plus(Vit K) oral, label, otc,
http://www.webmd.com/drugs/drug-170685-Renal+Vitamin+oral,Be the first to review it,Renal Vitamin oral, label, otc,
http://www.webmd.com/drugs/drug-170934-iron%2ccarbonyl-folate+combo+no9-vitamins+C-D3-B6-B12+oral,Be the first to review it,"iron,carbonyl-folate combo no.9-vitamins C-D3-B6-B12 oral", label, rx,
http://www.webmd.com/drugs/drug-170965-NuFera+oral,Be the first to review it,NuFera oral, label, rx,
http://www.webmd.com/drugs/drug-171183-pediatric+multivitamin+no130-fluoride+oral,Be the first to review it,pediatric multivitamin no.130-fluoride oral, label, rx,
http://www.webmd.com/drugs/drug-171199-Floriva+Plus+oral,Be the first to review it,Floriva Plus oral, label, rx,
http://www.webmd.com/drugs/drug-171287-multivit-minerals-folic+acid-alpha+alipoic+acid-co+Q10+oral,Be the first to review it,multivit-minerals-folic acid-alpha alipoic acid-co Q10 oral, label, otc,
http://www.webmd.com/drugs/drug-171297-Diabetic+Vitamin+oral,Be the first to review it,Diabetic Vitamin oral, label, otc,
http://www.webmd.com/drugs/drug-171433-Adult+Multi+plus+Omega-3+oral,Be the first to review it,Adult Multi plus Omega-3 oral, label, otc,
http://www.webmd.com/drugs/drug-171499-Noxifol-D3+oral,Be the first to review it,Noxifol-D3 oral, label, rx,
http://www.webmd.com/drugs/drug-171578-Centrum+MultiGummies+oral,Be the first to review it,Centrum MultiGummies oral, label, otc,
http://www.webmd.com/drugs/drug-171816-pediatric+multivitamin+combination+no136+oral,Be the first to review it,pediatric multivitamin combination no.136 oral, label, otc,
http://www.webmd.com/drugs/drug-171836-Children+Multivitamin+oral,Be the first to review it,Children Multivitamin oral, label, otc,
http://www.webmd.com/drugs/drug-171896-Folixapure+oral,Be the first to review it,Folixapure oral, label, rx,
http://www.webmd.com/drugs/drug-171973-Zolate+oral,Be the first to review it,Zolate oral, label, rx,
http://www.webmd.com/drugs/drug-171977-Renal-Vite+oral,Be the first to review it,Renal-Vite oral, label, otc,
http://www.webmd.com/drugs/drug-172049-pediatric+multivitamin+no140-iron+fumarate+oral,Be the first to review it,pediatric multivitamin no.140-iron fumarate oral, label, otc,
http://www.webmd.com/drugs/drug-172060-Kids+Multivitamin+Complete+oral,Be the first to review it,Kids Multivitamin Complete oral, label, otc,
http://www.webmd.com/drugs/drug-172261-pediatric+multivitamin+no142-iron+carbonyl-fluoride+oral,Be the first to review it,pediatric multivitamin no.142-iron carbonyl-fluoride oral, label, rx,
http://www.webmd.com/drugs/drug-172284-Quflora+FE+oral,Be the first to review it,Quflora FE oral, label, rx,
http://www.webmd.com/drugs/drug-172413-multivitamin-mineral-calcium-folic+acid-vitamin+K1+oral,Be the first to review it,multivitamin-mineral-calcium-folic acid-vitamin K1 oral, label, otc,
http://www.webmd.com/drugs/drug-172447-Mynephron+oral,Be the first to review it,Mynephron oral, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-13952-penicillin+G+procaine+intramuscular,1  User Reviews        ,penicillin G procaine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3768-Bicillin+L-A+intramuscular,20  User Reviews        ,Bicillin L-A intramuscular, label, rx,
http://www.webmd.com/drugs/drug-3781-penicillin+G+benzathine+intramuscular,10  User Reviews        ,penicillin G benzathine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-8685-penicillin+G+sodium+injection,3  User Reviews        ,penicillin G sodium injection, label, rx,
http://www.webmd.com/drugs/drug-5944-Pfizerpen-G+injection,2  User Reviews        ,Pfizerpen-G injection, label, rx,
http://www.webmd.com/drugs/drug-16197-penicillin+G+pot+in+dextrose+intravenous,2  User Reviews        ,penicillin G pot in dextrose intravenous, label, rx,
http://www.webmd.com/drugs/drug-5850-penicillin+G+potassium+injection,1  User Reviews        ,penicillin G potassium injection, label, rx,
http://www.webmd.com/drugs/drug-13952-penicillin+G+procaine+intramuscular,1  User Reviews        ,penicillin G procaine intramuscular, label, rx,
http://www.webmd.com/drugs/drug-158687-Onfi+oral,18  User Reviews        ,Onfi oral, label, rx,
http://www.webmd.com/drugs/drug-158673-clobazam+oral,2  User Reviews        ,clobazam oral, label, rx,
http://www.webmd.com/drugs/drug-3329-Tazorac+topical,73  User Reviews        ,Tazorac topical, label, rx,
http://www.webmd.com/drugs/drug-561-tazarotene+topical,5  User Reviews        ,tazarotene topical, label, rx,
http://www.webmd.com/drugs/drug-64479-Avage+topical,4  User Reviews        ,Avage topical, label, rx,
http://www.webmd.com/drugs/drug-12035-Chemet+oral,5  User Reviews        ,Chemet oral, label, rx,
http://www.webmd.com/drugs/drug-6052-dimercaprol+intramuscular,Be the first to review it,dimercaprol intramuscular, label, rx,
http://www.webmd.com/drugs/drug-8776-edetate+calcium+disodium+injection,Be the first to review it,edetate calcium disodium injection, label, rx,
http://www.webmd.com/drugs/drug-9053-Calcium+Disodium+Versenate+injection,Be the first to review it,Calcium Disodium Versenate injection, label, rx,
http://www.webmd.com/drugs/drug-12034-succimer+oral,Be the first to review it,succimer oral, label, rx,
http://www.webmd.com/drugs/drug-14783-Bal+in+Oil+intramuscular,Be the first to review it,Bal in Oil intramuscular, label, rx,
http://www.webmd.com/drugs/drug-14492-Levaquin+oral,972  User Reviews        ,Levaquin oral, label, rx,
http://www.webmd.com/drugs/drug-1527-azithromycin+oral,554  User Reviews        ,azithromycin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-14495-levofloxacin+oral,303  User Reviews        ,levofloxacin oral, label, rx,
http://www.webmd.com/drugs/drug-9027-Biaxin+oral,230  User Reviews        ,Biaxin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-5030-clarithromycin+oral,206  User Reviews        ,clarithromycin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-20602-Zithromax+Z-Pak+oral,140  User Reviews        ,Zithromax Z-Pak oral, offlabel, rx,
http://www.webmd.com/drugs/drug-1322-Zithromax+oral,83  User Reviews        ,Zithromax oral, offlabel, rx,
http://www.webmd.com/drugs/drug-3959-erythromycin+oral,67  User Reviews        ,erythromycin oral, label, rx,
http://www.webmd.com/drugs/drug-6781-Ery-Tab+oral,19  User Reviews        ,Ery-Tab oral, label, rx,
http://www.webmd.com/drugs/drug-5390-Erythrocin+as+stearate+oral,12  User Reviews        ,Erythrocin (as stearate) oral, label, rx,
http://www.webmd.com/drugs/drug-3762-erythromycin+ethylsuccinate+oral,9  User Reviews        ,erythromycin ethylsuccinate oral, label, rx,
http://www.webmd.com/drugs/drug-93627-Tygacil+intravenous,9  User Reviews        ,Tygacil intravenous, label, rx,
http://www.webmd.com/drugs/drug-1702-azithromycin+intravenous,5  User Reviews        ,azithromycin intravenous, label, rx,
http://www.webmd.com/drugs/drug-8653-erythromycin+stearate+oral,4  User Reviews        ,erythromycin stearate oral, label, rx,
http://www.webmd.com/drugs/drug-14497-levofloxacin+intravenous,4  User Reviews        ,levofloxacin intravenous, label, rx,
http://www.webmd.com/drugs/drug-94090-Zithromax+TRI-PAK+oral,3  User Reviews        ,Zithromax TRI-PAK oral, offlabel, rx,
http://www.webmd.com/drugs/drug-932-Erythrocin+intravenous,3  User Reviews        ,Erythrocin intravenous, label, rx,
http://www.webmd.com/drugs/drug-4836-EryPed+200+oral,3  User Reviews        ,EryPed 200 oral, label, rx,
http://www.webmd.com/drugs/drug-1740-Zithromax+intravenous,2  User Reviews        ,Zithromax intravenous, label, rx,
http://www.webmd.com/drugs/drug-4833-EES+400+oral,2  User Reviews        ,E.E.S. 400 oral, label, rx,
http://www.webmd.com/drugs/drug-16245-levofloxacin+in+5++dextrose+intravenous,2  User Reviews        ,levofloxacin in 5 % dextrose intravenous, label, rx,
http://www.webmd.com/drugs/drug-93621-tigecycline+intravenous,2  User Reviews        ,tigecycline intravenous, label, rx,
http://www.webmd.com/drugs/drug-933-erythromycin+lactobionate+intravenous,1  User Reviews        ,erythromycin lactobionate intravenous, label, rx,
http://www.webmd.com/drugs/drug-3761-EryPed+400+oral,1  User Reviews        ,EryPed 400 oral, label, rx,
http://www.webmd.com/drugs/drug-4832-EES+200+oral,1  User Reviews        ,E.E.S. 200 oral, label, rx,
http://www.webmd.com/drugs/drug-7116-EES+Granules+oral,1  User Reviews        ,E.E.S. Granules oral, label, rx,
http://www.webmd.com/drugs/drug-9651-PCE+oral,Be the first to review it,PCE oral, label, rx,
http://www.webmd.com/drugs/drug-16838-cilostazol+oral,98  User Reviews        ,cilostazol oral, label, rx,
http://www.webmd.com/drugs/drug-5022-pentoxifylline+oral,35  User Reviews        ,pentoxifylline oral, label, rx,
http://www.webmd.com/drugs/drug-21757-Zometa+intravenous,91  User Reviews        ,Zometa intravenous, label, rx,
http://www.webmd.com/drugs/drug-21754-zoledronic+acid+intravenous,14  User Reviews        ,zoledronic acid intravenous, label, rx,
http://www.webmd.com/drugs/drug-11598-pamidronate+intravenous,13  User Reviews        ,pamidronate intravenous, label, rx,
http://www.webmd.com/drugs/drug-148199-zoledronic+acid+in+mannitol+and+water+intravenous,Be the first to review it,zoledronic acid in mannitol and water intravenous, label, rx,
http://www.webmd.com/drugs/drug-52-vinblastine+intravenous,3  User Reviews        ,vinblastine intravenous, label, rx,
http://www.webmd.com/drugs/drug-9027-Biaxin+oral,230  User Reviews        ,Biaxin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-5030-clarithromycin+oral,206  User Reviews        ,clarithromycin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-7722-minocycline+oral,189  User Reviews        ,minocycline oral, offlabel, rx,
http://www.webmd.com/drugs/drug-6744-dapsone+oral,73  User Reviews        ,dapsone oral, label, rx,
http://www.webmd.com/drugs/drug-1744-rifampin+oral,47  User Reviews        ,rifampin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-6906-Minocin+oral,23  User Reviews        ,Minocin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-7792-ofloxacin+oral,9  User Reviews        ,ofloxacin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-8845-rifampin+intravenous,3  User Reviews        ,rifampin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-5662-Rifadin+oral,2  User Reviews        ,Rifadin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-11053-minocycline+intravenous,1  User Reviews        ,minocycline intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-11111-Minocin+intravenous,1  User Reviews        ,Minocin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-9668-Rifadin+intravenous,Be the first to review it,Rifadin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-1744-rifampin+oral,47  User Reviews        ,rifampin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-8845-rifampin+intravenous,3  User Reviews        ,rifampin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-5662-Rifadin+oral,2  User Reviews        ,Rifadin oral, offlabel, rx,
http://www.webmd.com/drugs/drug-9668-Rifadin+intravenous,Be the first to review it,Rifadin intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-94785-Nexavar+oral,36  User Reviews        ,Nexavar oral, label, rx,
http://www.webmd.com/drugs/drug-94784-sorafenib+oral,6  User Reviews        ,sorafenib oral, label, rx,
http://www.webmd.com/drugs/drug-6053-indocyanine+green+injection,Be the first to review it,indocyanine green injection, label, rx,
http://www.webmd.com/drugs/drug-20427-IC+Green+injection,Be the first to review it,IC Green injection, label, rx,
http://www.webmd.com/drugs/drug-941-acyclovir+oral,330  User Reviews        ,acyclovir oral, offlabel, rx,
http://www.webmd.com/drugs/drug-940-Zovirax+oral,46  User Reviews        ,Zovirax oral, offlabel, rx,
http://www.webmd.com/drugs/drug-5605-acyclovir+sodium+intravenous,7  User Reviews        ,acyclovir sodium intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-5680-Benadryl+oral,185  User Reviews        ,Benadryl oral, label, otc,
http://www.webmd.com/drugs/drug-1428-diphenhydramine+oral,181  User Reviews        ,diphenhydramine oral, label, rxotc,
http://www.webmd.com/drugs/drug-161075-ZzzQuil+oral,131  User Reviews        ,ZzzQuil oral, label, otc,
http://www.webmd.com/drugs/drug-152303-Solu-Medrol+intravenous,42  User Reviews        ,Solu-Medrol intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-4375-Benadryl+Allergy+oral,39  User Reviews        ,Benadryl Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-63760-Sleep+Aid+diphenhydramine+oral,16  User Reviews        ,Sleep Aid (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-148754-Wal-Som+diphenhydramine+oral,11  User Reviews        ,Wal-Som (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-20017-EpiPen+injection,10  User Reviews        ,EpiPen injection, label, rx,
http://www.webmd.com/drugs/drug-11540-Unisom+Sleepgels+oral,8  User Reviews        ,Unisom Sleepgels oral, label, otc,
http://www.webmd.com/drugs/drug-150469-Unisom+SleepMelts+oral,8  User Reviews        ,Unisom SleepMelts oral, label, otc,
http://www.webmd.com/drugs/drug-76758-epinephrine+injection,7  User Reviews        ,epinephrine injection, label, rx,
http://www.webmd.com/drugs/drug-153539-Solu-Medrol+PF+injection,6  User Reviews        ,Solu-Medrol (PF) injection, offlabel, rx,
http://www.webmd.com/drugs/drug-153540-Solu-Medrol+PF+intravenous,6  User Reviews        ,Solu-Medrol (PF) intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-18427-methylprednisolone+sodium+succ+intravenous,5  User Reviews        ,methylprednisolone sodium succ intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-7297-Q-Dryl+oral,5  User Reviews        ,Q-Dryl oral, label, otc,
http://www.webmd.com/drugs/drug-3398-methylprednisolone+sodium+succ+injection,4  User Reviews        ,methylprednisolone sodium succ injection, offlabel, rx,
http://www.webmd.com/drugs/drug-10006-Diphenhist+oral,4  User Reviews        ,Diphenhist oral, label, otc,
http://www.webmd.com/drugs/drug-10538-Nytol+oral,4  User Reviews        ,Nytol oral, label, otc,
http://www.webmd.com/drugs/drug-91812-Wal-dryl+Allergy+oral,4  User Reviews        ,Wal-dryl Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-32868-NightTime+Sleep+Aid+diphenhydramine+oral,3  User Reviews        ,NightTime Sleep Aid (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-153535-methylprednisolone+sod+succ+PF+intravenous,2  User Reviews        ,methylprednisolone sod succ (PF) intravenous, offlabel, rx,
http://www.webmd.com/drugs/drug-5108-Sleep+Tablet+diphenhydramine+oral,2  User Reviews        ,Sleep Tablet (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-5113-Antihistamine+oral,2  User Reviews        ,Antihistamine oral, label, otc,
http://www.webmd.com/drugs/drug-11071-Adrenalin+injection,2  User Reviews        ,Adrenalin injection, label, rx,
http://www.webmd.com/drugs/drug-20016-EpiPen+Jr+injection,2  User Reviews        ,EpiPen Jr injection, label, rx,
http://www.webmd.com/drugs/drug-146032-Sleep+Aid+Max+Strength+diphenhydramine+oral,2  User Reviews        ,Sleep Aid Max Strength (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-162825-Alka-Seltzer+Plus+Allergy+oral,2  User Reviews        ,Alka-Seltzer Plus Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-153528-methylprednisolone+sod+succ+PF+injection,1  User Reviews        ,methylprednisolone sod succ (PF) injection, offlabel, rx,
http://www.webmd.com/drugs/drug-3863-Sleep+II+oral,1  User Reviews        ,Sleep II oral, label, otc,
http://www.webmd.com/drugs/drug-4141-Diphedryl+Allergy+oral,1  User Reviews        ,Diphedryl Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-4679-diphenhydramine+injection,1  User Reviews        ,diphenhydramine injection, label, rx,
http://www.webmd.com/drugs/drug-5094-Allergy+Medication+oral,1  User Reviews        ,Allergy Medication oral, label, otc,
http://www.webmd.com/drugs/drug-6008-Banophen+oral,1  User Reviews        ,Banophen oral, label, otc,
http://www.webmd.com/drugs/drug-10497-Compoz+oral,1  User Reviews        ,Compoz oral, label, otc,
http://www.webmd.com/drugs/drug-11345-Sleep+oral,1  User Reviews        ,Sleep oral, label, otc,
http://www.webmd.com/drugs/drug-11616-Complete+Allergy+Medicine+oral,1  User Reviews        ,Complete Allergy Medicine oral, label, otc,
http://www.webmd.com/drugs/drug-16589-Allergy+Medicine+oral,1  User Reviews        ,Allergy Medicine oral, label, otc,
http://www.webmd.com/drugs/drug-16924-Aler-Cap+oral,1  User Reviews        ,Aler-Cap oral, label, otc,
http://www.webmd.com/drugs/drug-16946-Sleep-Tabs+oral,1  User Reviews        ,Sleep-Tabs oral, label, otc,
http://www.webmd.com/drugs/drug-21043-Restfully+Sleep+oral,1  User Reviews        ,Restfully Sleep oral, label, otc,
http://www.webmd.com/drugs/drug-21990-Total+Allergy+Medicine+oral,1  User Reviews        ,Total Allergy Medicine oral, label, otc,
http://www.webmd.com/drugs/drug-54014-Banophen+Allergy+oral,1  User Reviews        ,Banophen Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-57151-Sleepgels+oral,1  User Reviews        ,Sleepgels oral, label, otc,
http://www.webmd.com/drugs/drug-57153-Nightime+Sleep+oral,1  User Reviews        ,Nightime Sleep oral, label, otc,
http://www.webmd.com/drugs/drug-159861-diphenhydramine+HCl+in+09++sodium+chloride+intravenous,1  User Reviews        ,diphenhydramine HCl in 0.9 % sodium chloride intravenous, label, rx,
http://www.webmd.com/drugs/drug-161601-Allergy+Relief+diphenhydramine+oral,1  User Reviews        ,Allergy Relief (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-162675-EpiPen+2-Pak+injection,1  User Reviews        ,EpiPen 2-Pak injection, label, rx,
http://www.webmd.com/drugs/drug-164985-Wal-Sleep+Z+oral,1  User Reviews        ,Wal-Sleep Z oral, label, otc,
http://www.webmd.com/drugs/drug-166791-Vicks+QlearQuil+Nighttime+Allergy+Relief+oral,1  User Reviews        ,Vicks QlearQuil Nighttime Allergy Relief oral, label, otc,
http://www.webmd.com/drugs/drug-166910-Naramin+oral,1  User Reviews        ,Naramin oral, label, otc,
http://www.webmd.com/drugs/drug-764-Diphedryl+oral,Be the first to review it,Diphedryl oral, label, otc,
http://www.webmd.com/drugs/drug-2238-Complete+Allergy+oral,Be the first to review it,Complete Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-9502-Sleep+Caps+oral,Be the first to review it,Sleep Caps oral, label, otc,
